image,probability,pred_class
4381295581_a5dab78ef0_z,0.195071892607185,0
2017_26985531,0.343793819823876,0
4364680347_615bb3d634_s,0.799688527754421,1
4372622122_8f5fae35db_z,0.607945771064271,1
4379019284_de7859529e_z,0.858626650874972,1
4353776592_0a6b3c964d_z,0.440276743453091,0
4378666876_5301a4e176_z,0.974625606276989,1
4421413981_cfa7890223_z,0.750455892964456,1
4378476173_910b839466_z,0.140549352159531,0
4378097563_e8c628803f_z,0.616508499099186,1
2017_57166782,0.833406526636471,1
4370350843_f4648201b8_z,0.026132384901799,0
4323152163_db3043af6d_z,0.963534380407143,1
4368043932_33a2f02a02_z,0.0677625453824717,0
4381672855_8e9c040dfa_z,0.29759381092158,0
4320719547_01b9a27208_z,0.384607421705317,0
4374082712_3ac0931474_z,0.953362912351106,1
4337075744_b6f437d12d_z,0.816215771350313,1
4359189788_e6a01f13ff_z,0.212164677459948,0
4382911215_b68d2d5ddf_z,0.27433202830777,0
2017_92623913,0.143359502729589,0
4365074531_65c4bd30fc_z,0.58190878298585,1
4369156698_609887de18_z,0.0329641191957555,0
4351908197_711e7e7f56_z,0.434040301075144,0
4371092604_c7f68347ec_z,0.858346522950815,1
4401562333_2c001a256c_z,0.284891961438571,0
4357825190_c3522b47f2_z,0.692840725390264,1
4370533354_32c4d87ee5_z,0.429853453277395,0
2017_98162066,0.802507067046951,1
2017_74082002,0.169343977076415,0
2017_86288514,0.690712058845678,1
4386036144_7bed48f4b8_z,0.414914924942353,0
4382854686_a8696513af_z,0.591802845627576,1
4362004433_07fbc0bcf3_z,0.130252096188637,0
4386197840_c6e29f0b4d_z,0.963218550630087,1
4403698801_fd8f4e97aa_z,0.663879757594447,1
4337898796_020e7e68d4_z,0.850844249913865,1
4362968086_9c548756dc_z,0.521616713520382,1
2017_27633691,0.854469492562586,1
4357847491_0f72908a38_z,0.447657464571852,0
4370097735_c2773686a6_z,0.567156646878729,1
4355816717_438000a412_z,0.206997047375287,0
4383030905_bbd161dae6_z,0.629032923846708,1
4347704150_0d63aeacfb_z,0.434638572901296,0
4387372982_57cb94740e_z,0.788186662039383,1
4332208949_39ba0f6445_z,0.252916761953362,0
2017_86973976,0.974612413529172,1
4326542113_9e471b5798_z,0.743111142223301,1
4367323495_0e73808aa0_z,0.383685586215183,0
4317420265_04f1720166_z,0.521053302775145,1
4368909515_a69f077f48_z,0.725522998573814,1
4385079658_ff48945f6e_z,0.670140726601832,1
4371151354_dd0696ce21_z,0.227530519852236,0
2017_17040744,0.224651625606954,0
4320223437_c5e31f73ef_z,0.709906987305136,1
4374087823_5261b70782_z,0.87583425124027,1
2017_92546398,0.722125445676064,1
2017_66151430,0.477485324203827,0
4339712205_1ff86c2ae8_s,0.862664989389846,1
4379801118_a1a18d61bc_z,0.27209721663952,0
4351160724_5cfa6c9fdc_z,0.394246721522563,0
2017_73450612,0.372028626818708,0
4380037976_dce2221735_z,0.173076216597746,0
4354359806_3a07861862_z,0.682756031539769,1
4341282244_53e217b79d_z,0.687452717044025,1
4323179717_c9f1b8e9a9_z,0.504497061152137,1
4385059437_91a145e8b4_z,0.125838581672479,0
4370456157_7725b4f93a_z,0.400130772386455,0
4381280759_afa944c135_z,0.646224449970987,1
4364551999_1d0f68f59a_z,0.360273763992918,0
4376311775_d2c01dc9b7_z,0.907198120189992,1
4372824063_1aa04419ab_z,0.40961468775326,0
4377812703_9e7234639a_z,0.243669488758558,0
4369438165_e87e291ae6_z,0.722921494422249,1
2017_89058933,0.705292453552331,1
4316434056_5967a75cec_z,0.333346420789254,0
4347720276_e1130605ee_z,0.790528207314295,1
4362061041_e12fa4a991_z,0.845387865922537,1
2017_55904061,0.845159821886282,1
4317427408_1053179425_z,0.549125269191482,1
2017_41671130,0.395911584723604,0
4336841205_1af92fa46b_z,0.767079895720401,1
4380904195_3866e5fb05_z,0.29969412538295,0
4366961134_1942f2371e_z,0.93297243989214,1
4322206201_5da61eb556_z,0.508757342602327,1
4339211931_f0c4cfce92_z,0.803958116542284,1
4420521329_73c416e38d_z,0.135785127542817,0
4341537720_f34b188a85_z,0.384618652480752,0
4348055000_643e60b013_z,0.428498675079409,0
4381966391_dee7dab69d_z,0.120861364181845,0
4368466557_dbdd2161f4_z,0.497620156831769,0
2017_57345518,0.720145684704421,1
4376095035_5d19b44ae6_s,0.585095377551356,1
4380190917_3fc662645a_z,0.603550290281624,1
4320395126_57a331ef5e_z,0.584822293892402,1
4385574695_d820189482_z,0.691668418076001,1
4377993385_68aab8c203_z,0.589038507470624,1
4373057725_beaf7a580d_z,0.916503673488871,1
4349771365_b232f6fb11_s,0.870945850356198,1
4341205420_de3ae290b2_z,0.355885120581064,0
4379362385_c66c1a2d8e_z,0.517583677557671,1
4424138016_8908ddf966_z,0.98664277701913,1
4365169399_c0c6acfc35_z,0.724152697698435,1
4356885865_69b75424cf_z,0.282122303982339,0
2017_21810693,0.700515843750722,1
4329633513_a1393a508a_s,0.817651678265239,1
4374226503_f488cedf4d_z,0.705898704774106,1
4347099546_a9a83e4fc8_z,0.501390707307905,1
4331995869_bcf11a577c_z,0.505816489447449,1
4381135992_a237b41522_z,0.593732988690605,1
4347845473_1db56a411d_z,0.908214051466987,1
4360474261_7ea4f1ea21_z,0.822479652162396,1
4381108341_1374d81cb9_z,0.337842064321658,0
2017_51307342,0.683504313993196,1
4328974250_bc06ff362e_z,0.132509231916324,0
4317193254_d3effed9a5_z,0.57971283959449,1
4361550528_552e48c965_z,0.283519559716845,0
4380398021_088b1b651a_z,0.544851591362303,1
4374931738_22164f12de_z,0.283961754794189,0
4328917849_a6fffcc562_z,0.00296573548161376,0
4339288001_8dff62335f_z,0.189889410510975,0
4385823478_aed465bc16_z,0.43449171541041,0
2017_46525624,0.99476361601678,1
4368650629_dcc347e2e6_z,0.391959006893699,0
2017_90478079,0.102812700251307,0
4381596407_aaa1c352b6_z,0.712141261855784,1
2017_55836503,0.38740572300315,0
4335189142_98850e1abb_z,0.0803666674643821,0
4355566532_ce1ca91e90_z,0.814895397628015,1
4398343532_2100983ce7_z,0.544732962194978,1
2017_50091008,0.0876056930722193,0
4358359391_49b7d9f638_z,0.508157132631805,1
4381978804_e41724c107_z,0.143655630194536,0
2017_65097867,0.89834847564573,1
4351388714_a0be7941ff_s,0.544373130616401,1
4342668050_3d95dbd0d0_z,0.963363550260271,1
2017_38192165,0.203424890558512,0
2017_42940928,0.644193854681291,1
4346075856_046d36af3f_z,0.404275133360086,0
4371965128_642867ed37_z,0.462360819803063,0
4380864173_f5a7258cf3_z,0.111520864066208,0
4318116720_0f8a329259_z,0.783126392615783,1
4339240051_44397096e8_z,0.509893093034388,1
4331960544_52505d3576_z,0.52067265798147,1
4337350149_e08b9b1297_z,0.516099398088194,1
4349334079_a63189c6b3_z,0.996461391959895,1
4381375234_01465245ec_z,0.870684978013463,1
4323013497_5922d08dc8_z,0.906299296121927,1
4381341878_cf77e46a7b_z,0.254712550373131,0
2017_28756457,0.990659314332529,1
4375381927_b6c53a70a6_z,0.0725849900650721,0
2017_84412904,0.886090648595975,1
4379331044_3d04c03ea1_z,0.508381603303969,1
4316488427_2ec62846bc_z,0.909127023554127,1
4334465365_907c968691_z,0.935500450190971,1
4315169351_e91a68dcd2_z,0.714069243442255,1
4335018329_3eaa1240d3_z,0.605727725076948,1
2017_19875314,0.706370126791012,1
4383627878_ec0c690643_z,0.71987488830389,1
2017_58111290,0.844163826035815,1
4355703629_2d343690f4_z,0.933240424314839,1
4350884177_1fd3f5ac7e_z,0.817419162579164,1
4369787514_11674a2eff_z,0.558145959885819,1
4360048080_489f24f38a_z,0.590771524468774,1
4415248593_20b62d6673_z,0.761919898612327,1
4377252532_5d48fd4197_z,0.471561827237056,0
4370590927_549f74e7ee_z,0.0851190160093855,0
4384472266_9706b27bb3_z,0.568129368693813,1
4352325240_6f5d381a31_z,0.563892936417122,1
4371011816_4950bcdce9_z,0.83958635565173,1
2017_64197120,0.992386831538173,1
4316765999_02362b137a_z,0.0160321552352583,0
4356796004_15009c34ea_z,0.294588295165216,0
2017_54243803,0.0681858938151722,0
4334727596_157196b3f5_z,0.0601052737548831,0
4317045874_58c548d990_z,0.989686252783234,1
4360765591_a150582ea6_z,0.669775879508111,1
4377080073_dfe1a18c0c_z,0.848632605285237,1
2017_76925714,0.899480479769292,1
2017_32451658,0.519060652845079,1
4365918224_e6a058e574_z,0.586549786435164,1
4372853702_2d00dfa654_z,0.461363222517237,0
4367219591_771d2cd5dc_z,0.781753043713013,1
4315732873_e5714a8550_z,0.640784333713272,1
4319757755_c6a0dd73e8_z,0.915860992537379,1
4324231528_e66ba4e5a2_z,0.700347585364689,1
4323750505_d3fe4acf27_z,0.618078191447604,1
4359296918_025e7dd7f7_z,0.635189280055951,1
4333890878_761962aee3_z,0.970786617493153,1
4367622834_11c0f30508_z,0.420975139742948,0
4372907829_658659ee87_z,0.788684774904268,1
4380458841_6ecee776b5_z,0.334787294209134,0
4371100175_6133218b9b_z,0.160187860245423,0
4365716840_86efe2bffd_z,0.552138812006992,1
4330202641_ba4707b036_z,0.285389185888487,0
4350961665_90809d6dff_s,0.25782076822473,0
4353810071_8061f0acbb_z,0.845345911045031,1
4346875731_59568fdacd_z,0.461901487255124,0
4317229619_f3f4faa5b6_z,0.547276154770243,1
4378801896_cb5ac96807_z,0.47831049025341,0
4366572545_0538e2b4b9_z,0.305708995639181,0
2017_11039899,0.871647247240714,1
4370196694_6b2ba7f2ca_z,0.638028342744381,1
4420677752_14fa495bc1_z,0.57888659309962,1
4331979657_70cf2773d3_z,0.788569478095914,1
4358499312_0397092d89_z,0.0162571588238045,0
4379087593_6ac3b8c50e_s,0.235561903827097,0
4374322738_24a1163939_z,0.47626424865406,0
4377981768_bfbe06218d_s,0.434506923823676,0
2017_52123945,0.101567514575428,0
4362879143_d79decfb8d_z,0.836904823368418,1
2017_42444802,0.316608972380159,0
4380338671_e94b485ea2_z,0.896596795429149,1
4380767839_81f4739510_z,0.398089549061777,0
4379014757_0af9bddb19_z,0.650341962705083,1
4360472714_16d1bf3edf_z,0.132923224416582,0
4377710060_40ee9dc27b_z,0.327551927332264,0
4380011055_f72896d1b9_z,0.652964082428959,1
2017_76993716,0.460839002805529,0
4372334209_1c5ab8d5cc_z,0.202020125624161,0
4376265691_c475677c81_z,0.9073674831974,1
4353423799_f4e1c31ff3_z,0.844153351516958,1
2017_54175467,0.974384551233229,1
4384935008_08b21cfaeb_s,0.906241121164557,1
2017_36793948,0.847884112214934,1
4348050852_0aeed7c0cf_z,0.231774927064847,0
2017_25440191,0.0709265134126873,0
4353817384_d419fff5c4_z,0.130701995273042,0
4348717308_32d5dc16b9_s,0.522434714700564,1
4384321015_e830cf030c_z,0.120494241170456,0
4372883768_cbb92a036a_z,0.42418760480111,0
4357984237_9a1eae4d2f_z,0.44792508880231,0
4374037072_60d917962e_z,0.0437634944389386,0
4326017203_79b8b3ed79_z,0.492671480424932,0
4362537591_565cc49632_z,0.385379166587417,0
4386429012_fbf66af24a_z,0.884574511540706,1
4342948873_5e31c7d844_z,0.979477922195835,1
2017_32570335,0.538456561769992,1
2017_25287353,0.446760163269675,0
4375824419_efd2b6bb9c_z,0.409963026661192,0
4361030034_95b38ee2d1_s,0.501663616506306,1
4382511673_d665576998_z,0.601479541162521,1
4368752389_ebdd261477_z,0.955068702754629,1
4362613885_9c94b4b955_z,0.379594102951959,0
4381661136_0b69409a45_z,0.488508087661477,0
4322720512_ab049cbc80_z,0.354362956698956,0
4384474423_8a1d59abd8_z,0.981516295137551,1
4364474550_ffbdb5423a_z,0.0362173731700643,0
4316327907_9849c6dec3_z,0.434277248718297,0
4316286835_d314937770_z,0.792579488415368,1
4379340166_9a8bb7871e_z,0.833544051294625,1
2017_25371087,0.0392786627252944,0
2017_32904563,0.397018882399081,0
4348746513_135e583237_s,0.596681007911465,1
4379951695_dddd498a86_z,0.0191138647935858,0
4379942321_91da808b8c_z,0.992310360245542,1
2017_82079512,0.514001618800058,1
4420468160_3dbf7fc7f6_z,0.289471637011485,0
4360015290_235f454143_z,0.265453583328489,0
4349125760_25e776a450_s,0.371171734014637,0
4334263157_934481b88b_z,0.675269795805276,1
2017_67807983,0.400042523882093,0
4378188824_da5519bb8f_z,0.519887356206722,1
4380009675_a3a4848612_z,0.479160343140377,0
2017_94980458,0.213891372704272,0
4379946717_3d97f026d8_z,0.418865924544295,0
4384516384_0b0d175471_z,0.657142272920768,1
4385092327_79c674d840_z,0.570427574481799,1
4378382018_055a1c5134_s,0.968022950192855,1
4380826790_347b8e6118_s,0.309080890271232,0
4337321095_af93dcdc2d_z,0.529161447068944,1
4365892526_a0bb1af1ae_z,0.539894766572894,1
4379423348_cec4d8c67c_z,0.458702462195051,0
4354675543_dbd499be80_z,0.476064366733085,0
4424205954_071c4bb0f9_z,0.122328716611106,0
2017_97543486,0.671695644232006,1
4380263097_e0431301f6_z,0.890716994399186,1
4362435298_4dd1cd34d1_z,0.018213225654693,0
4361056018_eef740107c_z,0.0782245330907019,0
2017_48770807,0.265629480558037,0
4373940863_6e8a02b279_z,0.79518305614134,1
4398777145_2500d8a4d3_z,0.0645405979405775,0
4347810111_5e7b6d8998_z,0.178575946924339,0
4316674534_d1bd395b14_z,0.44620106280169,0
4334576878_c6c395100e_z,0.022950706340465,0
4384590292_a55698a24a_z,0.141823938780521,0
4328427019_bb95145f93_z,0.737292283964772,1
4353102363_ab40d390f6_z,0.867247216165317,1
4325409274_1ffbd37983_z,0.415461285314424,0
4359020151_52481a3fa4_z,0.404138308682656,0
4365074032_487f087e75_z,0.406292640279379,0
2017_80400241,0.274050953211082,0
4368007500_a57de0bd5f_z,0.228253887355889,0
4374269527_560018b82e_z,0.634904274519009,1
4384851077_67e2d752cb_s,0.94505032961738,1
4336039516_1c622495a5_z,0.166932281917556,0
4360892544_8919f71815_z,0.505771474142275,1
4376230257_fa9babaa8f_z,0.404660083787686,0
4346452622_98e11a4aba_z,0.00102574707546469,0
4373632094_6c93d78a5f_z,0.430796257508615,0
4332383518_09da92f76a_z,0.719586685998126,1
4374033110_24f430dae5_z,0.881605403818141,1
4328846063_f20c36f9a0_z,0.651277660658399,1
4336014958_25870f4fb2_z,0.723581407417518,1
4326274863_bf151b25eb_z,0.467728367735469,0
2017_65315805,0.796851032295146,1
4370397377_663dd834a9_z,0.222855280845424,0
4357552472_066f5cd900_z,0.567934557870694,1
4384937744_a2c2d5d0cc_z,0.483536880478585,0
2017_47404252,0.0309139938544075,0
2017_59849301,0.358279506831067,0
4334611673_c4797bbde9_z,0.191850699407533,0
4329834806_02f818bac1_z,0.188365888393821,0
4354524555_21c71bee22_z,0.607651977823708,1
4368219285_96368334f9_z,0.398365689037783,0
2017_14719464,0.620866641630134,1
4366179570_bce85b5b6a_z,0.796399108461756,1
4369625902_9c09414a26_z,0.430065961434564,0
4335560881_ca954b6e1b_z,0.790345290030926,1
4351506421_377f9fcba5_z,0.777094864599652,1
4381718054_7d84e704f3_z,0.0308646860606403,0
4358726438_b3b1b5b7a2_z,0.780919961205424,1
4363117172_b9ac9ed8d1_z,0.641488545761051,1
4354891782_a4c6fe2b6e_z,0.251225809845829,0
4380623785_4d63b490b6_z,0.595781044728221,1
2017_68893647,0.334778784710374,0
4382863712_008785201b_z,0.289742587666964,0
4355667342_3330904ccf_z,0.849904541953307,1
4371529977_9ae355c77f_z,0.0731774195190586,0
4382050571_59f57db53a_z,0.884531275430448,1
2017_63253739,0.374782391753055,0
4353561403_1f487a5c22_z,0.0177945577269114,0
4377359839_d0a77bc11e_z,0.330676842960564,0
4369998181_8b8ce0eedb_z,0.844309700404548,1
4379929053_79f5f922ac_z,0.644905802530871,1
4337156038_f9d5c91afe_z,0.652796780260327,1
4356755225_d538d2d9ac_z,0.137440906077984,0
4362799920_de83d638ab_z,0.986180621738239,1
2017_30883293,0.384234156280304,0
4383500768_a14075bedc_z,0.615430885476171,1
2017_65608212,0.362142531637537,0
2017_32680319,0.114773114014918,0
4343166775_65c209b7f0_z,0.907867587241197,1
4364971645_8056a6f6ef_z,0.919523781377981,1
2017_55216824,0.479609643935227,0
4363879400_9938c9e164_z,0.392480852277174,0
4344468962_78d6c4b003_z,0.419286303182415,0
4315894524_801c21f2b8_z,0.0362778327541436,0
4384386949_a9d07c2a28_z,0.702733507274515,1
2017_28444502,0.837000627867494,1
4374619801_aa427a7541_z,0.0990880735917278,0
4374278672_0ab8e7a7b4_z,0.0276689241521356,0
2017_28992478,0.0735983099040071,0
4360103950_0e63620910_z,0.00406686864465582,0
4369116289_bce6d89ff6_z,0.111570826883402,0
4322306107_b889e943e6_z,0.338277680207504,0
4385796438_3be430c72d_z,0.244680638527458,0
4356609505_2b420250ee_z,0.803559820094946,1
2017_95660005,0.322972181228394,0
2017_50029759,0.000905061832399044,0
2017_86248275,0.273542098021687,0
4317607793_9cb4ce0339_z,0.705529320410613,1
4316319042_ae3187f0b4_z,0.393019282523297,0
2017_61015743,0.694148882543837,1
4366132818_774a0e3ae8_z,0.198165727191515,0
4368371962_9b55953dd2_z,0.432137561905612,0
4316625787_c69fd2b319_z,0.382043236232688,0
4337415839_3e943697f9_z,0.261062992771194,0
4376057553_21847e895a_z,0.756698238241368,1
4353812654_32158be7d8_s,0.750570147472956,1
2017_93331518,0.716008088983856,1
4386022749_68bb018bab_z,0.398746792283452,0
4372142412_3aa16995a4_z,0.364957142485371,0
4328520792_3976c95b52_z,0.694107615619613,1
4386019797_77f1cfe8da_z,0.521682507712098,1
4360557563_1e5abbb76c_z,0.0415201421555031,0
2017_10133405,0.552200093050404,1
4382115859_6012031668_z,0.79429657495128,1
4326658334_83450eddbf_z,0.966820809219945,1
2017_70079409,0.315168749417766,0
4315135617_f96f4d96f0_z,0.196969719100904,0
4372435448_5d5c5253dd_s,0.270739645208903,0
4381347850_ef99a1d413_z,0.309738689997141,0
2017_38391027,0.305651717204666,0
4348425959_91f7b67451_z,0.84673564957495,1
4351630162_f2db3bb988_z,0.999403079383971,1
4377774845_0f3d796575_z,0.561226652911385,1
4328411855_422ce5cfd7_z,0.148540757013974,0
4349198370_d4982dc301_z,0.754542879907944,1
4372885862_1ec265f3f7_z,0.430093923503317,0
4374397962_9d78c0fa00_z,0.362664878632951,0
4355061172_a4ba5670a8_z,0.295003401337419,0
2017_13526752,0.125914653112071,0
4328426099_07a6b85bdd_z,0.731087448694284,1
4372560648_275751d998_z,0.866866727540056,1
4384134894_f479ab2720_z,0.848193557951107,1
2017_89408718,0.635911110863434,1
4351880451_936669056e_z,0.787560764375556,1
4343292736_eed2db1afd_z,0.575188898777467,1
4330884485_30bc1082ce_z,0.198766561887278,0
4357458702_a7fc9230f6_z,0.796008162777693,1
4319722837_570495f118_z,0.837558707765022,1
4384126811_a08b90ec77_z,0.601773863289356,1
4332851292_d5c6ed66c2_z,0.745131734044827,1
4380113996_d127fa220d_z,0.561914181268012,1
4323287568_a59edd5fd2_z,0.39194314581711,0
4340213794_b69bf54d8c_z,0.456959626322739,0
4383491478_dbbe319ec0_z,0.851138145914966,1
4331909846_05ab3f4885_z,0.195324708421063,0
4380261215_9a4c32a080_z,0.0499196247679648,0
4377553957_37e388feeb_z,0.198690630391947,0
4376509233_56381301f0_z,0.635814636782075,1
4372803300_1e992a9798_z,0.389624607465179,0
2017_19454056,0.452181829452818,0
4379663867_17624c28e7_z,0.75396705405725,1
4376603370_54612c6886_z,0.455929092773875,0
4353567729_0449b95d12_z,0.443076828172,0
4337395586_3ac246f0d3_z,0.660796047503507,1
4357162927_c1424e10db_z,0.615212933581828,1
2017_51044271,0.0114911911494111,0
4320452952_9fdfbca539_z,0.844338816588373,1
4357508182_d543494598_z,0.325932568955573,0
4344474898_dee1312ba8_z,0.510472202592716,1
2017_44111661,0.533675393646197,1
4380578356_c5b8e86e23_z,0.135239355286308,0
4375719210_3fa7098520_z,0.1764184220532,0
4364593588_eeb3c62a68_z,0.204244577991254,0
2017_23278101,0.257630047800912,0
2017_77447152,0.16764980637202,0
4380910561_1912309327_z,0.55826925121834,1
4317234877_0738a50c20_s,0.60573273014277,1
4379334705_4b95324ede_z,0.728935287256184,1
4368691977_edeed7d686_z,0.690984576340287,1
4339851905_fbb893ab9b_z,0.259904427911583,0
4378268025_2a716ece93_z,0.11079148532258,0
4360809649_2554204252_z,0.495808536865768,0
4318363500_c0f563865d_z,0.951949413040958,1
2017_49536646,0.268897490476729,0
2017_97491739,0.778863907386664,1
4376716274_6384d9e171_z,0.244743480366831,0
4385257126_29962f003a_z,0.617752769096023,1
4357428967_3162300865_z,0.698448283775669,1
2017_99513989,0.194826351691695,0
4365754628_499051f104_z,0.867059471896462,1
4379574165_8f95589ae7_z,0.272056469841316,0
4379772580_dfa7b3d2c2_z,0.475110557114769,0
4372702445_2191862c10_z,0.0199306177020364,0
4321787055_8067f97d0c_z,0.283425871420584,0
4354634063_e79e683247_z,0.459540751487739,0
4333340861_4b6ca06bf0_z,0.803674469434942,1
4423329450_1d2f8e7ff4_z,0.876120190018099,1
4339004996_d7f6cd646f_z,0.177875302256908,0
4377944664_b414a37a39_z,0.172331772396935,0
4376284990_de8aa4f1b8_z,0.435130399977735,0
4341928357_2e08fcf686_z,0.634569194184604,1
4379869479_9f870d1b4a_z,0.864489206823518,1
4376063532_c1f563c2d5_z,0.376084373591003,0
4370559231_2d844988fd_z,0.894280680131952,1
4372108625_646d35878a_z,0.548811552036165,1
4375460694_c0f8cd287a_z,0.391321646082897,0
4376756510_b74cd401da_z,0.552827619565527,1
2017_77232347,0.908058503390396,1
4355791015_35bf4ec03e_z,0.71147931844389,1
4412185797_f9c48b5957_z,0.418579551201476,0
2017_61820723,0.673037727167617,1
4384870087_4e0e74275b_z,0.359558817606477,0
2017_50623517,0.401924465010718,0
2017_80700385,0.213577383738858,0
4386360660_d4c1c63bd2_z,0.960766744925535,1
4359775997_1c56ffbfaa_z,0.418723719581165,0
4391945531_169e648c63_z,0.911277936374235,1
4356428796_b4aa194ff6_z,0.829648259805126,1
4378007882_2a8252614c_z,0.47103900137512,0
4350962607_1b254ff061_z,0.370917223618551,0
4358620898_9808a6fc39_z,0.363120867027516,0
4331090500_ac37e2b5c9_z,0.12018459928045,0
4371828424_3f4b06f1b6_z,0.888172150678842,1
2017_97588780,0.192785067192007,0
2017_85824721,0.806468974202121,1
4352416886_2844275d40_z,0.598391316785601,1
4338151821_8a88633391_z,0.891951171738671,1
4356466745_f7b09e9e5d_z,0.139083866694266,0
4330703898_0990701a80_z,0.655849039122397,1
4385323134_6dd4a709df_z,0.947872371843715,1
4394303406_a24ba52acc_z,0.215469673546841,0
4315174641_5d1bf9e9de_z,0.780600549070916,1
4336031292_30a5c6b32c_z,0.0389281979917565,0
4351047568_03ffeac7bd_z,0.750895469426013,1
4360490596_ec8f00eff7_z,0.578562117049471,1
4380384147_6525fce5ca_z,0.334003864945407,0
4368304831_31c51b9329_z,0.990736811834731,1
4324550557_11d9c4780b_z,0.684331195021465,1
4377063699_f09259e2e1_z,0.338459962862242,0
4351019045_1bf19ff8f1_z,0.920222767396528,1
4371928959_991b9eed9e_z,0.701032249496512,1
4382507885_80ec159e76_z,0.01696324571706,0
4383933603_c819c7096a_z,0.296709622448871,0
2017_23553105,0.86805671928733,1
4379987329_2e19b83ab3_z,0.243188476881663,0
2017_17884511,0.281075594732086,0
4324642231_8196369ba4_z,0.865398388230608,1
4313771736_989a5f7dc8_z,0.149833243463399,0
2017_92582456,0.850075072149355,1
2017_50595122,0.521758142711501,1
4352512343_3d7e89a1ff_z,0.612413617684953,1
4358772995_f498b7fc48_z,0.252612444645764,0
2017_35400116,0.925072452682164,1
4320256146_e9422b0c63_z,0.871014849989134,1
4338823038_3cce1977d9_z,0.17079502714996,0
2017_28059913,0.807444271396212,1
2017_26730125,0.540006575714599,1
4379736276_80ef38c28c_z,0.339318155764766,0
4381251129_df8e7f63bd_z,0.444570198692754,0
2017_43371804,0.926701731719504,1
4315917807_60375ff0bd_z,0.105355617618207,0
4380589621_43d2901b72_z,0.911941187503497,1
4380443015_00746c0f0d_z,0.52057585868885,1
2017_14646015,0.201186367303172,0
2017_96284067,0.04117908664004,0
4363657870_caf8a1ef56_z,0.57276820177314,1
4328064028_e56d40bbb7_z,0.397577035160603,0
2017_81060085,0.0682439536004041,0
4412186979_479b3023e1_z,0.115881925470307,0
4385677650_b3485f2b3d_z,0.421451171429414,0
4376233091_efb74551b1_z,0.290897602047971,0
2017_31593752,0.251546933249092,0
4378116685_cd5328b78e_z,0.813119909648602,1
4375028105_0367fdde48_z,0.689093549414503,1
2017_69625734,0.290670463315239,0
4382000584_fb0781ca27_z,0.944289233246613,1
2017_29059596,0.495718043617286,0
4376325838_11e17b68e3_s,0.31403391208263,0
4315889341_8b6f6668b6_z,0.438726305771877,0
4381721927_8d3b88211b_z,0.843313152118932,1
4379419883_8dcf6a601c_z,0.416842495365004,0
4376450579_49cbb0fc83_z,0.515733758090726,1
4329397373_3cfcd93707_z,0.894054246658599,1
4352226732_ffc1df0794_z,0.5635013541907,1
4358205201_3383325e76_z,0.728422780631457,1
4380761625_f0d3dc910a_z,0.536544766780895,1
4350934474_919d77eeea_z,0.909897274765419,1
4359876280_5e7b66fcc2_z,0.41570789608441,0
4383463808_33c92f9e8c_z,0.405849787103042,0
4337845028_953eb25687_z,0.959328937213182,1
4353214109_8f32b303c6_s,0.503740206914476,1
4382992122_05ab894269_z,0.608247095061186,1
4375939297_c8a80438e6_z,0.284609686279554,0
4366523818_8ede939ed0_z,0.697084681909976,1
4361382217_9d4601af4b_z,0.0444175218156332,0
4380811308_1751b9b223_z,0.0773707084412504,0
4376224528_33c075000f_z,0.800018827516016,1
4330831171_8aba7e4f6e_z,0.237365401561225,0
2017_42312232,0.843964524645462,1
4359144777_054142efe8_z,0.750072025527948,1
4357900443_54b9f379c6_z,0.00868075649075873,0
4372673660_251343e7f8_z,0.924988764677826,1
4331025850_9c705a0d76_z,0.992971829717706,1
2017_34231436,0.479349676271726,0
4323672238_19aa9767a8_z,0.532587917039132,1
2017_20164732,0.480841337285423,0
4372881997_3e308a7dbb_z,0.068834386834687,0
4325908521_f7f2968158_z,0.0253451851031925,0
4335277668_edb3b7a46b_z,0.24656919277034,0
4329556723_02b5a51182_z,0.484794980152614,0
4380747366_93e30ecb47_z,0.030813033719263,0
4315421241_acf9576748_z,0.278917376852838,0
2017_97674592,0.82114196224533,1
4358867753_afe41b60a4_z,0.631625289641041,1
4381448293_7cb1669c03_z,0.317298657379983,0
4381177408_a6bc385969_z,0.427496662810945,0
4380238308_d5b2ef5c7e_z,0.533598341344452,1
2017_24004893,0.943969708534059,1
4337842946_39d346caec_z,0.977261090383952,1
4354565875_117d952108_z,0.988166105383123,1
4335665930_627b34c6b4_z,0.342794451492217,0
4376618022_9a445728cb_z,0.220681001459201,0
4357574750_2efd8dd157_z,0.503913183930555,1
2017_56363513,0.976774489077663,1
4319766282_531e31383a_z,0.392014809300524,0
4355031314_5b82840633_z,0.372486820411396,0
4379839837_c1edc12bf5_z,0.522140664550915,1
4378393687_dcdd93b000_z,0.80498256526211,1
4358720987_d3ef08610c_z,0.762270190449344,1
2017_73348304,0.699434986593375,1
4382551111_2f14f29a50_z,0.80525628950785,1
4353387620_ca56e88a69_z,0.0772998287154055,0
4318004227_a3e8057997_z,0.592161743752365,1
4359495917_acc04999c6_z,0.332713252757236,0
4371233375_59aa2cd8c0_z,0.122703271849515,0
4372179043_2237478e1b_z,0.0492011277207579,0
4380940830_4ee8abc4ba_z,0.942339664153753,1
2017_89934047,0.560208885576203,1
4362329335_bb3d739e49_z,0.569737249504924,1
4368380387_4da9b3c58b_z,0.55373948379013,1
4323792324_7ed38368aa_z,0.417388744344422,0
4366925912_6124489965_z,0.802243428474191,1
