image,probability,pred_class
4347845473_1db56a411d_z,1,0
4360474261_7ea4f1ea21_z,1,1
4381108341_1374d81cb9_z,1,1
2017_51307342,1,1
4328974250_bc06ff362e_z,1,0
4317193254_d3effed9a5_z,1,0
4361550528_552e48c965_z,1,0
4380398021_088b1b651a_z,1,0
4374931738_22164f12de_z,1,0
4328917849_a6fffcc562_z,1,0
4339288001_8dff62335f_z,1,0
4385823478_aed465bc16_z,1,0
2017_46525624,1,1
4368650629_dcc347e2e6_z,1,1
2017_90478079,1,1
4381596407_aaa1c352b6_z,1,0
2017_55836503,1,1
4335189142_98850e1abb_z,1,0
4355566532_ce1ca91e90_z,1,0
4398343532_2100983ce7_z,1,1
2017_50091008,1,1
4358359391_49b7d9f638_z,1,0
4381978804_e41724c107_z,1,0
2017_65097867,1,1
4351388714_a0be7941ff_s,1,0
4342668050_3d95dbd0d0_z,1,1
2017_38192165,1,1
2017_42940928,1,1
4346075856_046d36af3f_z,1,1
4371965128_642867ed37_z,1,0
4380864173_f5a7258cf3_z,1,0
4318116720_0f8a329259_z,1,0
4339240051_44397096e8_z,1,0
4331960544_52505d3576_z,1,0
4337350149_e08b9b1297_z,1,0
4349334079_a63189c6b3_z,1,0
4381375234_01465245ec_z,1,1
4323013497_5922d08dc8_z,1,0
4381341878_cf77e46a7b_z,1,0
2017_28756457,1,1
4375381927_b6c53a70a6_z,1,0
2017_84412904,1,1
4379331044_3d04c03ea1_z,1,1
4316488427_2ec62846bc_z,1,1
4334465365_907c968691_z,1,0
4315169351_e91a68dcd2_z,1,1
4335018329_3eaa1240d3_z,1,0
2017_19875314,1,1
4383627878_ec0c690643_z,1,0
2017_58111290,1,1
4355703629_2d343690f4_z,1,0
4350884177_1fd3f5ac7e_z,1,0
4369787514_11674a2eff_z,1,0
4360048080_489f24f38a_z,1,0
4415248593_20b62d6673_z,1,1
4377252532_5d48fd4197_z,1,0
4370590927_549f74e7ee_z,1,1
4384472266_9706b27bb3_z,1,0
4352325240_6f5d381a31_z,1,0
4371011816_4950bcdce9_z,1,0
2017_64197120,1,1
4316765999_02362b137a_z,1,0
4356796004_15009c34ea_z,1,1
2017_54243803,1,1
4334727596_157196b3f5_z,1,0
4317045874_58c548d990_z,1,0
4360765591_a150582ea6_z,1,0
4377080073_dfe1a18c0c_z,1,0
2017_76925714,1,1
2017_32451658,1,1
4365918224_e6a058e574_z,1,0
4372853702_2d00dfa654_z,1,0
4367219591_771d2cd5dc_z,1,0
4315732873_e5714a8550_z,1,0
4319757755_c6a0dd73e8_z,1,0
4324231528_e66ba4e5a2_z,1,0
4323750505_d3fe4acf27_z,1,0
4359296918_025e7dd7f7_z,1,1
4333890878_761962aee3_z,1,1
4367622834_11c0f30508_z,1,0
4372907829_658659ee87_z,1,0
4380458841_6ecee776b5_z,1,0
4371100175_6133218b9b_z,1,0
4365716840_86efe2bffd_z,1,0
4330202641_ba4707b036_z,1,0
4350961665_90809d6dff_s,1,1
4353810071_8061f0acbb_z,1,0
4346875731_59568fdacd_z,1,0
4317229619_f3f4faa5b6_z,1,0
4378801896_cb5ac96807_z,1,0
4366572545_0538e2b4b9_z,1,0
2017_11039899,1,1
4370196694_6b2ba7f2ca_z,1,0
4420677752_14fa495bc1_z,1,0
4331979657_70cf2773d3_z,1,0
4358499312_0397092d89_z,1,1
4379087593_6ac3b8c50e_s,1,0
4374322738_24a1163939_z,1,0
4377981768_bfbe06218d_s,1,0
2017_52123945,1,1
4362879143_d79decfb8d_z,1,0
2017_42444802,1,1
4380338671_e94b485ea2_z,1,0
4380767839_81f4739510_z,1,0
4379014757_0af9bddb19_z,1,0
4360472714_16d1bf3edf_z,1,0
4377710060_40ee9dc27b_z,1,0
4380011055_f72896d1b9_z,1,0
2017_76993716,1,1
4372334209_1c5ab8d5cc_z,1,0
4376265691_c475677c81_z,1,0
4353423799_f4e1c31ff3_z,1,1
2017_54175467,1,1
4384935008_08b21cfaeb_s,1,0
2017_36793948,1,1
4348050852_0aeed7c0cf_z,1,0
2017_25440191,1,1
4353817384_d419fff5c4_z,1,0
4348717308_32d5dc16b9_s,1,0
4384321015_e830cf030c_z,1,0
4372883768_cbb92a036a_z,1,0
4357984237_9a1eae4d2f_z,1,0
4374037072_60d917962e_z,1,1
4326017203_79b8b3ed79_z,1,0
4362537591_565cc49632_z,1,0
4386429012_fbf66af24a_z,1,0
4342948873_5e31c7d844_z,1,0
2017_32570335,1,1
2017_25287353,1,1
4375824419_efd2b6bb9c_z,1,0
4361030034_95b38ee2d1_s,1,1
4382511673_d665576998_z,1,0
4368752389_ebdd261477_z,1,0
4362613885_9c94b4b955_z,1,0
4381661136_0b69409a45_z,1,0
4322720512_ab049cbc80_z,1,0
4384474423_8a1d59abd8_z,1,0
4364474550_ffbdb5423a_z,1,1
4316327907_9849c6dec3_z,1,0
4316286835_d314937770_z,1,0
4379340166_9a8bb7871e_z,1,0
2017_25371087,1,1
2017_32904563,1,1
4348746513_135e583237_s,1,0
4379951695_dddd498a86_z,1,1
4379942321_91da808b8c_z,1,0
2017_82079512,1,1
4420468160_3dbf7fc7f6_z,1,1
4360015290_235f454143_z,1,0
4349125760_25e776a450_s,1,1
4334263157_934481b88b_z,1,1
2017_67807983,1,1
4378188824_da5519bb8f_z,1,0
4380009675_a3a4848612_z,1,0
2017_94980458,1,1
4379946717_3d97f026d8_z,1,1
4384516384_0b0d175471_z,1,0
4385092327_79c674d840_z,1,0
4378382018_055a1c5134_s,1,0
4380826790_347b8e6118_s,1,1
4337321095_af93dcdc2d_z,1,0
4365892526_a0bb1af1ae_z,1,0
4379423348_cec4d8c67c_z,1,0
4354675543_dbd499be80_z,1,1
4424205954_071c4bb0f9_z,1,0
2017_97543486,1,1
4380263097_e0431301f6_z,1,0
4362435298_4dd1cd34d1_z,1,0
4361056018_eef740107c_z,1,0
2017_48770807,1,1
4373940863_6e8a02b279_z,1,0
4398777145_2500d8a4d3_z,1,1
4347810111_5e7b6d8998_z,1,0
4316674534_d1bd395b14_z,1,1
4334576878_c6c395100e_z,1,0
4384590292_a55698a24a_z,1,0
4328427019_bb95145f93_z,1,1
4353102363_ab40d390f6_z,1,0
4325409274_1ffbd37983_z,1,1
4359020151_52481a3fa4_z,1,1
4365074032_487f087e75_z,1,0
2017_80400241,1,1
4368007500_a57de0bd5f_z,1,0
4374269527_560018b82e_z,1,1
4384851077_67e2d752cb_s,1,0
4336039516_1c622495a5_z,1,0
4360892544_8919f71815_z,1,1
4376230257_fa9babaa8f_z,1,0
4346452622_98e11a4aba_z,1,0
4373632094_6c93d78a5f_z,1,0
4332383518_09da92f76a_z,1,0
4374033110_24f430dae5_z,1,0
4328846063_f20c36f9a0_z,1,0
4336014958_25870f4fb2_z,1,0
4326274863_bf151b25eb_z,1,0
2017_65315805,1,1
4370397377_663dd834a9_z,1,0
4357552472_066f5cd900_z,1,0
4384937744_a2c2d5d0cc_z,1,0
2017_47404252,1,1
2017_59849301,1,1
4334611673_c4797bbde9_z,1,1
4329834806_02f818bac1_z,1,0
4354524555_21c71bee22_z,1,0
4368219285_96368334f9_z,1,0
2017_14719464,1,1
4366179570_bce85b5b6a_z,1,1
4369625902_9c09414a26_z,1,0
4335560881_ca954b6e1b_z,1,0
4351506421_377f9fcba5_z,1,0
4381718054_7d84e704f3_z,1,1
4358726438_b3b1b5b7a2_z,1,0
4363117172_b9ac9ed8d1_z,1,1
4354891782_a4c6fe2b6e_z,1,0
4380623785_4d63b490b6_z,1,1
2017_68893647,1,1
4382863712_008785201b_z,1,0
4355667342_3330904ccf_z,1,0
4371529977_9ae355c77f_z,1,0
4382050571_59f57db53a_z,1,0
2017_63253739,1,1
4353561403_1f487a5c22_z,1,0
4377359839_d0a77bc11e_z,1,1
4369998181_8b8ce0eedb_z,1,0
4379929053_79f5f922ac_z,1,0
4337156038_f9d5c91afe_z,1,0
4356755225_d538d2d9ac_z,1,0
4362799920_de83d638ab_z,1,0
2017_30883293,1,1
4383500768_a14075bedc_z,1,0
2017_65608212,1,1
2017_32680319,1,1
4343166775_65c209b7f0_z,1,0
4364971645_8056a6f6ef_z,1,0
2017_55216824,1,1
4363879400_9938c9e164_z,1,1
4344468962_78d6c4b003_z,1,0
4315894524_801c21f2b8_z,1,0
4384386949_a9d07c2a28_z,1,0
2017_28444502,1,1
4374619801_aa427a7541_z,1,0
4374278672_0ab8e7a7b4_z,1,0
2017_28992478,1,1
4360103950_0e63620910_z,1,1
4369116289_bce6d89ff6_z,1,0
4322306107_b889e943e6_z,1,1
4385796438_3be430c72d_z,1,0
4356609505_2b420250ee_z,1,1
2017_95660005,1,1
2017_50029759,1,1
2017_86248275,1,1
4317607793_9cb4ce0339_z,1,0
4316319042_ae3187f0b4_z,1,0
2017_61015743,1,1
4366132818_774a0e3ae8_z,1,0
4368371962_9b55953dd2_z,1,1
4316625787_c69fd2b319_z,1,0
4337415839_3e943697f9_z,1,1
4376057553_21847e895a_z,1,1
4353812654_32158be7d8_s,1,0
2017_93331518,1,1
4386022749_68bb018bab_z,1,1
4372142412_3aa16995a4_z,1,0
4328520792_3976c95b52_z,1,0
4386019797_77f1cfe8da_z,1,0
4360557563_1e5abbb76c_z,1,0
2017_10133405,1,1
4382115859_6012031668_z,1,0
4326658334_83450eddbf_z,1,0
2017_70079409,1,1
4315135617_f96f4d96f0_z,1,0
4372435448_5d5c5253dd_s,1,0
4381347850_ef99a1d413_z,1,1
2017_38391027,1,1
4348425959_91f7b67451_z,1,0
4351630162_f2db3bb988_z,1,0
4377774845_0f3d796575_z,1,0
4328411855_422ce5cfd7_z,1,0
4349198370_d4982dc301_z,1,1
4372885862_1ec265f3f7_z,1,0
4374397962_9d78c0fa00_z,1,1
4355061172_a4ba5670a8_z,1,0
2017_13526752,1,1
4328426099_07a6b85bdd_z,1,0
4372560648_275751d998_z,1,0
4384134894_f479ab2720_z,1,0
2017_89408718,1,1
4351880451_936669056e_z,1,1
4343292736_eed2db1afd_z,1,0
4330884485_30bc1082ce_z,1,0
4357458702_a7fc9230f6_z,1,0
4319722837_570495f118_z,1,0
4384126811_a08b90ec77_z,1,1
4332851292_d5c6ed66c2_z,1,0
4380113996_d127fa220d_z,1,0
4323287568_a59edd5fd2_z,1,1
4340213794_b69bf54d8c_z,1,1
4383491478_dbbe319ec0_z,1,0
4331909846_05ab3f4885_z,1,0
4380261215_9a4c32a080_z,1,0
4377553957_37e388feeb_z,1,0
4376509233_56381301f0_z,1,1
4372803300_1e992a9798_z,1,0
2017_19454056,1,1
4379663867_17624c28e7_z,1,0
4376603370_54612c6886_z,1,0
4353567729_0449b95d12_z,1,0
4337395586_3ac246f0d3_z,1,0
4357162927_c1424e10db_z,1,1
2017_51044271,1,1
4320452952_9fdfbca539_z,1,0
4357508182_d543494598_z,1,0
4344474898_dee1312ba8_z,1,0
2017_44111661,1,1
4380578356_c5b8e86e23_z,1,0
4375719210_3fa7098520_z,1,1
4364593588_eeb3c62a68_z,1,0
2017_23278101,1,1
2017_77447152,1,1
4380910561_1912309327_z,1,0
4317234877_0738a50c20_s,1,1
4379334705_4b95324ede_z,1,0
4368691977_edeed7d686_z,1,0
4339851905_fbb893ab9b_z,1,0
4378268025_2a716ece93_z,1,0
4360809649_2554204252_z,1,0
4318363500_c0f563865d_z,1,0
2017_49536646,1,1
2017_97491739,1,1
4376716274_6384d9e171_z,1,0
4385257126_29962f003a_z,1,0
4357428967_3162300865_z,1,0
2017_99513989,1,1
4365754628_499051f104_z,1,1
4379574165_8f95589ae7_z,1,0
4379772580_dfa7b3d2c2_z,1,0
4372702445_2191862c10_z,1,0
4321787055_8067f97d0c_z,1,0
4354634063_e79e683247_z,1,0
4333340861_4b6ca06bf0_z,1,0
4423329450_1d2f8e7ff4_z,1,0
4339004996_d7f6cd646f_z,1,1
4377944664_b414a37a39_z,1,1
4376284990_de8aa4f1b8_z,1,0
4341928357_2e08fcf686_z,1,0
4379869479_9f870d1b4a_z,1,1
4376063532_c1f563c2d5_z,1,0
4370559231_2d844988fd_z,1,1
4372108625_646d35878a_z,1,1
4375460694_c0f8cd287a_z,1,0
4376756510_b74cd401da_z,1,0
2017_77232347,1,1
4355791015_35bf4ec03e_z,1,0
4412185797_f9c48b5957_z,1,0
2017_61820723,1,1
4384870087_4e0e74275b_z,1,0
2017_50623517,1,1
2017_80700385,1,1
4386360660_d4c1c63bd2_z,1,0
4359775997_1c56ffbfaa_z,1,0
4391945531_169e648c63_z,1,0
4356428796_b4aa194ff6_z,1,0
4378007882_2a8252614c_z,1,0
4350962607_1b254ff061_z,1,0
4358620898_9808a6fc39_z,1,1
4331090500_ac37e2b5c9_z,1,0
4371828424_3f4b06f1b6_z,1,0
2017_97588780,1,1
2017_85824721,1,1
4352416886_2844275d40_z,1,0
4338151821_8a88633391_z,1,0
4356466745_f7b09e9e5d_z,1,0
4330703898_0990701a80_z,1,0
4385323134_6dd4a709df_z,1,0
4394303406_a24ba52acc_z,1,1
4315174641_5d1bf9e9de_z,1,0
4336031292_30a5c6b32c_z,1,0
4351047568_03ffeac7bd_z,1,0
4360490596_ec8f00eff7_z,1,1
4380384147_6525fce5ca_z,1,0
4368304831_31c51b9329_z,1,0
4324550557_11d9c4780b_z,1,1
4377063699_f09259e2e1_z,1,0
4351019045_1bf19ff8f1_z,1,0
4371928959_991b9eed9e_z,1,0
4382507885_80ec159e76_z,1,0
4383933603_c819c7096a_z,1,0
2017_23553105,1,1
4379987329_2e19b83ab3_z,1,0
2017_17884511,1,1
4324642231_8196369ba4_z,1,0
4313771736_989a5f7dc8_z,1,0
2017_92582456,1,1
2017_50595122,1,1
4352512343_3d7e89a1ff_z,1,0
4358772995_f498b7fc48_z,1,0
2017_35400116,1,1
4320256146_e9422b0c63_z,1,0
4338823038_3cce1977d9_z,1,0
2017_28059913,1,1
2017_26730125,1,1
4379736276_80ef38c28c_z,1,0
4381251129_df8e7f63bd_z,1,0
2017_43371804,1,1
4315917807_60375ff0bd_z,1,0
4380589621_43d2901b72_z,1,0
4380443015_00746c0f0d_z,1,0
2017_14646015,1,1
2017_96284067,1,1
4363657870_caf8a1ef56_z,1,0
4328064028_e56d40bbb7_z,1,0
2017_81060085,1,1
4412186979_479b3023e1_z,1,0
4385677650_b3485f2b3d_z,1,0
4376233091_efb74551b1_z,1,1
2017_31593752,1,1
4378116685_cd5328b78e_z,1,0
4375028105_0367fdde48_z,1,0
2017_69625734,1,1
4382000584_fb0781ca27_z,1,1
2017_29059596,1,1
4376325838_11e17b68e3_s,1,0
4315889341_8b6f6668b6_z,1,0
4381721927_8d3b88211b_z,1,0
4379419883_8dcf6a601c_z,1,0
4376450579_49cbb0fc83_z,1,0
4329397373_3cfcd93707_z,1,0
4352226732_ffc1df0794_z,1,0
4358205201_3383325e76_z,1,0
4380761625_f0d3dc910a_z,1,0
4350934474_919d77eeea_z,1,0
4359876280_5e7b66fcc2_z,1,0
4383463808_33c92f9e8c_z,1,0
4337845028_953eb25687_z,1,0
4353214109_8f32b303c6_s,1,0
4382992122_05ab894269_z,1,0
4375939297_c8a80438e6_z,1,0
4366523818_8ede939ed0_z,1,1
4361382217_9d4601af4b_z,1,0
4380811308_1751b9b223_z,1,1
4376224528_33c075000f_z,1,0
4330831171_8aba7e4f6e_z,1,1
2017_42312232,1,1
4359144777_054142efe8_z,1,1
4357900443_54b9f379c6_z,1,0
4372673660_251343e7f8_z,1,0
4331025850_9c705a0d76_z,1,0
2017_34231436,1,1
4323672238_19aa9767a8_z,1,0
2017_20164732,1,1
4372881997_3e308a7dbb_z,1,0
4325908521_f7f2968158_z,1,0
4335277668_edb3b7a46b_z,1,0
4329556723_02b5a51182_z,1,1
4380747366_93e30ecb47_z,1,0
4315421241_acf9576748_z,1,0
2017_97674592,1,1
4358867753_afe41b60a4_z,1,0
4381448293_7cb1669c03_z,1,0
4381177408_a6bc385969_z,1,0
4380238308_d5b2ef5c7e_z,1,1
2017_24004893,1,1
4337842946_39d346caec_z,1,0
4354565875_117d952108_z,1,0
4335665930_627b34c6b4_z,1,1
4376618022_9a445728cb_z,1,0
4357574750_2efd8dd157_z,1,0
2017_56363513,1,1
4319766282_531e31383a_z,1,1
4355031314_5b82840633_z,1,0
4379839837_c1edc12bf5_z,1,0
4378393687_dcdd93b000_z,1,0
4358720987_d3ef08610c_z,1,0
2017_73348304,1,1
4382551111_2f14f29a50_z,1,0
4353387620_ca56e88a69_z,1,0
4318004227_a3e8057997_z,1,0
4359495917_acc04999c6_z,1,0
4371233375_59aa2cd8c0_z,1,0
4372179043_2237478e1b_z,1,1
4380940830_4ee8abc4ba_z,1,0
2017_89934047,1,1
4362329335_bb3d739e49_z,1,0
4368380387_4da9b3c58b_z,1,0
4323792324_7ed38368aa_z,1,0
4366925912_6124489965_z,1,0
4367799483_550a7f90dc_z,1,0
4351592285_214426d4b0_z,1,0
2017_98018612,1,1
4342471640_0eeec44c3d_z,1,0
4383673209_6fb6d323a3_z,1,1
4380439285_cd85a54ee1_z,1,0
4366403652_2b0d1e6570_z,1,0
4370802363_6ed082ca6d_z,1,0
4382810016_5e72ea028c_z,1,0
4381248069_f9387d66ca_z,1,1
4369986501_5c6b2d24d2_z,1,0
4380737227_fe298434d7_z,1,0
4350053768_0995ff0ff0_z,1,0
2017_70895536,1,1
4337122253_5bd6857e6a_z,1,0
4363323027_625d3d6456_z,1,1
4369665209_0bee425df4_z,1,0
4382595570_08c36f32e2_z,1,0
4375921074_690fe1a7c2_z,1,0
4376089773_761a59339a_z,1,0
4377686488_1eee7b2355_z,1,0
4317037048_7e5d2bfd84_z,1,0
4369262132_6ba33cd64c_z,1,0
4315466126_3791c3bf7f_z,1,0
2017_72397073,1,1
4320172671_749d0ea0ed_z,1,0
2017_44920637,1,1
4363074765_6de7f3e98d_z,1,0
4351875278_6ee98a5528_z,1,1
4381192314_140bb86cd6_z,1,0
4365043003_22b6168f22_z,1,0
4337456727_e0b6c8a7b1_z,1,0
4379198312_522e5b1daf_z,1,1
2017_30641644,1,1
2017_78633553,1,1
4385033551_957ba89e16_z,1,0
4315607680_bd05ac554b_z,1,0
4379636342_4bb7f57c10_z,1,0
4373652404_b5a30c7b1b_z,1,0
4320075153_0cfa0858cc_z,1,0
4336765921_d156c961bf_z,1,0
4367576179_ffe4fae142_z,1,0
4319790272_d588e821f2_z,1,1
4352331742_a22ef897cb_z,1,1
4383133356_14f09ba287_z,1,0
4384007489_67cd4db88a_z,1,0
4381809926_5f6b0804ae_z,1,0
2017_92863498,1,1
4364612360_254d266bc7_z,1,0
4357593625_6c4d1664e5_s,1,0
4345081559_293445a48d_s,1,0
4355097931_ce7eaaeda7_z,1,1
4374331078_61563a96b9_z,1,1
4362082786_45cfcefba0_z,1,1
4322549345_76412bfe16_z,1,0
4357062977_43d5a0191f_z,1,0
4377928397_5717c73398_z,1,0
4342979504_a2eb08f9eb_z,1,0
4381797090_cc178e8f37_z,1,0
2017_95074088,1,1
4350166630_0cae61f3c6_z,1,0
4383449407_c5026977c5_z,1,0
4360399536_e37c3410a6_z,1,0
4354433028_73fc8911f7_z,1,1
4360814246_e37a53c516_z,1,0
4376417356_f70e7559d4_z,1,0
4357404296_69e583857f_z,1,0
4349022559_c742eabae9_z,1,0
4372909010_e45cdf2cab_s,1,0
4351502974_237fd2fc65_z,1,0
4382286492_985a25f7eb_z,1,0
4317408945_0e662452a0_z,1,0
4370308078_e35e15dd2a_z,1,0
2017_66987749,1,1
4361215418_77ed4449ca_z,1,0
4382145370_b439a94323_z,1,0
4378494969_952cf03c8e_z,1,0
4324557899_e02775daf7_z,1,0
4381278807_868ef933cf_z,1,0
4343880103_9c63ab8511_z,1,0
4362180473_371aee5706_z,1,0
4373804102_fae7f12946_z,1,0
4374834814_ee31f8c6c4_z,1,1
4353646534_9ae0e62440_z,1,0
4376234697_a85f3c4769_z,1,0
4351020327_d10265354c_s,1,0
4384181352_a628386465_z,1,1
4346319890_2a8dd1f6f5_z,1,1
4370909832_f6040bc5cb_z,1,0
4363224409_f80b593e18_z,1,0
4357649322_716cc1c5e0_z,1,0
4377056624_3cb4fd5e67_z,1,0
4371367527_a90724cfe8_z,1,0
4383564266_8b47672884_z,1,0
4355858468_94d39064b3_z,1,0
2017_55502754,1,1
2017_86241326,1,1
2017_91814235,1,1
4343411804_9b672ffb26_s,1,1
4379676653_75fb6713e3_z,1,1
4319851788_707c6ee36a_z,1,0
4372310595_100d7f34ac_z,1,0
4374584030_9e0c34e00d_z,1,0
4359886589_cc82ccba35_z,1,0
2017_47053440,1,1
2017_15238429,1,1
4377542522_975fe0a4ca_z,1,0
4329841223_bd8ca9b433_z,1,0
4374620145_c800f40e13_z,1,0
4368898020_bfc26aaec5_z,1,1
4320880350_a4f54858e8_z,1,0
2017_45147583,1,1
4325706391_363166af04_z,1,0
4338067834_aacae51186_z,1,0
4366677998_fa42fe603d_z,1,0
4361055051_325ffeb59b_z,1,0
4325190899_e121f4c2ce_z,1,1
4353658104_2d00935781_z,1,1
4361737155_860068ba96_z,1,0
4410901453_8bb5843df3_z,1,0
2017_93610497,1,1
4328505652_dc8b10d4cf_z,1,0
4327073711_2b4d86033e_z,1,0
2017_92712700,1,1
4332276102_1bf57f1619_z,1,1
4382443734_e4050df73d_z,1,0
4419469860_a78df85826_z,1,0
4379120043_7c0180fb5d_z,1,1
4362020569_0eb83d7c65_s,1,0
4315905698_8dc43098a7_z,1,0
4353394799_e746e937f2_z,1,0
4422683130_d54357357c_z,1,0
2017_65943077,1,1
4375210072_b530d6238b_z,1,0
4332288668_76a62ef7f4_z,1,0
4380742854_a4e8185c13_z,1,0
4365486120_7622d7862c_z,1,1
4318600059_1346117924_z,1,0
4374754022_ac0585712f_z,1,1
2017_77676886,1,1
4376707588_3153228076_z,1,0
4362875026_c6f4340042_z,1,0
4383324834_d3c1958941_z,1,0
2017_46704852,1,1
4373201695_e58dd9b075_z,1,0
4373122694_41010e40a0_z,1,0
4380625438_322e62c0d8_z,1,0
4386613667_1da251aa9c_s,1,0
4373379822_882688d99d_s,1,0
4371640173_6d43c51bd4_z,1,1
2017_82923153,1,1
4380121620_474fb5b8b8_z,1,0
4383718361_66802f84a0_z,1,0
2017_24163342,1,1
4319602792_567ff40509_z,1,0
4415999842_3f9c11c0f2_z,1,0
2017_55240289,1,1
4384881476_0be91160ef_z,1,0
4360063613_42dd8ec1a5_z,1,0
4334774354_027753ebf8_z,1,0
4362003217_97b90a04c6_z,1,0
4367669647_64fb55d735_z,1,0
4365761373_10b400d5ae_z,1,0
4383779863_0e2424bddb_z,1,0
4360803682_136e791bf8_z,1,0
4349079557_a89236a7e6_z,1,0
4372099949_b7f2b17d0f_z,1,0
2017_81186085,1,1
4339136821_8f8aa4b043_z,1,0
4370741070_b4f53595fb_z,1,0
4353026949_d25ed3aacc_z,1,1
2017_64868452,1,1
4365931259_1145c5c633_z,1,0
4383131953_63f5eb1e60_z,1,1
4318445689_14688173db_z,1,1
2017_98804374,1,1
4356904629_3912a9d035_z,1,0
4379312061_7cf5be39ae_z,1,0
4350309015_776d27a00b_z,1,0
4354886067_b1f3c39c95_z,1,1
2017_16456586,1,1
4381029153_258411b107_z,1,0
2017_26550304,1,1
2017_40544714,1,1
4375465645_4a91bce79b_z,1,0
4315364160_cc09f524d9_z,1,0
4381436179_3bd4ce84b6_z,1,1
2017_11603178,1,1
4366026775_25a75ccc67_z,1,0
4333670816_0d8452ede2_z,1,0
4419435137_e0a7f506e8_z,1,0
4325017162_1e8c8910b3_z,1,1
4365413713_c37dc51114_z,1,0
4325901645_79ed7415c2_z,1,0
4375505341_0de9788bbc_z,1,1
2017_37475134,1,1
4347483611_5bf45d804a_z,1,0
2017_19251375,1,1
4368650473_46e5b02668_z,1,0
4322063123_0c1fe6da7c_z,1,1
4367155591_ce837c90cc_z,1,0
4346799512_3e4462287f_z,1,0
4388714534_930a913fc7_z,1,1
4415946950_8b752371f4_z,1,0
4363853788_9029473d9c_z,1,0
4383468225_9de1c9f2a9_z,1,0
2017_34218639,1,1
4326942333_782b7d253c_z,1,0
2017_31720028,1,1
4372868700_29b99de2f9_z,1,0
4366343300_7c5064eb6a_z,1,1
4384557876_61b3645c2a_z,1,0
4340444187_0435e771d0_z,1,0
2017_10099229,1,1
4357687864_9db58fe157_s,1,0
4344775540_67d8b1d089_z,1,0
4372877582_ea19b2e1dc_s,1,1
4376569672_e89dd3ca4e_z,1,0
4381010932_c21c026a9c_z,1,1
2017_77600966,1,1
4378962381_1e4cb1a886_z,1,0
4376005741_3d8f5634d7_z,1,0
4365242210_b943b6991d_z,1,0
2017_90965464,1,1
4339539814_fdf96cb972_z,1,0
4371607858_e509b60b09_z,1,0
4376927242_8792c51c09_z,1,1
4370080651_93f5e6722d_z,1,0
4371581186_9a990b8658_z,1,1
4365348869_66cab7b21d_z,1,0
4333121200_3c53d991d6_z,1,1
4377355597_7a85799593_z,1,0
4360106270_d87a37cd78_z,1,0
4377777095_42a35cdb9c_z,1,1
4379875576_b5e9ee2f93_z,1,0
4370830730_5f015faf60_z,1,0
4317714880_2a3576ab08_z,1,0
2017_71570785,1,1
4366790028_a68c587b9f_s,1,1
4384715264_cbca100ec3_z,1,0
4381745319_dbb5237911_s,1,0
2017_24610471,1,1
4369628770_3b8fcdc018_z,1,0
4381552275_79858dc4cb_z,1,1
2017_65709138,1,1
4366407602_672404ae31_z,1,0
4381508267_6eac485413_z,1,0
4376990620_04506b9d6a_z,1,0
2017_39305646,1,1
4408320974_4a03b3e0a1_z,1,0
4366182677_086c9f7e97_z,1,0
4385235184_c7bb802ec6_z,1,0
4315366710_e7263e92b5_z,1,0
4381090666_b6459f4600_z,1,0
2017_95045516,1,1
4362698267_220ca5a976_z,1,0
4376804803_abebb10864_z,1,0
4374554002_a9edbe2604_z,1,0
4350185943_9179b31638_z,1,0
4341805235_0a0014e893_z,1,0
4421952699_ef5223a457_z,1,0
4380330130_9ca63da960_z,1,0
4373287475_21b90bc098_z,1,1
2017_91868732,1,1
4378909087_ba106a12bb_z,1,0
4338967248_87063cfc11_z,1,0
4342674500_91574770f8_z,1,0
2017_59411825,1,1
2017_17334006,1,1
4337072866_651e132588_z,1,1
4378980773_fcd8736bda_z,1,0
4333578875_6c738df5a8_z,1,0
2017_14466293,1,1
4319820686_1e7ce5e003_z,1,0
4361945981_0d673af5d5_z,1,0
4377054249_61fb7c5acf_z,1,0
4384274157_1d46d37368_z,1,1
2017_66914104,1,1
4383394538_34e675fa2d_z,1,0
4349717918_bdcbb45e91_z,1,0
4386089734_0785ca42d9_z,1,0
4363848586_1f947bd287_z,1,1
4376553781_f0f0a710bf_z,1,0
2017_43169054,1,1
4367154782_fbde025244_s,1,0
4333505433_17c01b9070_z,1,0
4377778417_3d638cfb5c_z,1,0
4350378236_a1e32796ee_z,1,0
2017_30237397,1,1
4376812763_699d225e47_z,1,1
4386473304_50050ee3d1_z,1,0
4381261748_cd2428b3b2_z,1,0
4382635365_a29b48203a_z,1,0
4355422176_9b8112db15_z,1,0
4349131061_69d37f3727_z,1,0
4358753057_85aa32cced_z,1,0
4373782340_09c3ebdff2_z,1,0
4374782506_e92fb3e8ef_z,1,0
4385743651_d3cd53eaab_z,1,0
4366438016_a0ce89c4a0_s,1,0
4380052293_68f68d689f_z,1,0
4392378023_9c11ea46d9_z,1,1
4318383186_e575da9d7c_z,1,1
4379922253_4bd6afe1a9_z,1,0
2017_27258910,1,1
4315086691_64e59f11ee_z,1,0
4351968144_9e2b98e2be_z,1,0
4450869800_8e3e60eb27_z,1,0
4383904590_1c13c7b3cc_z,1,0
4370256261_472600c79c_z,1,0
4335453988_5ddfbee8f1_z,1,0
2017_52144537,1,1
4326499452_c8efbe2bfd_z,1,1
2017_51932172,1,1
4382856160_f61f728d9f_z,1,1
